,AREA_NA7,stop_id,pop_density,avg_monthly_shelter_rented,avg_monthly_shelter_owned,avg_value_owned,gini_after_tax,pct_rent,pct_visible_minority,pct_seniors,pct_multifam,pct_vacant,pct_before1960,pct_limat,pct_licoat,pct_mortgage,pct_owner_rent_burden,pct_owner_ichn,pct_renter_subsidized,pct_renter_rent_burden,pct_renter_ichn,pct_noncitizen,pct_public_transit
13,South Eglinton-Davisville,6782,13066.933333333334,1820.0,2489.8333333333335,1483500.0,0.39033333333333337,0.5548341531088082,0.32976328483309003,0.18641629279056735,0.7049242946992041,0.08666089180219295,0.381300692305745,0.11399999999999999,0.07883333333333334,0.5513333333333333,0.2165,0.06066666666666667,0.06266666666666666,0.45483333333333337,0.2538333333333333,0.15876417725404238,0.32174215179379145
14,South Eglinton-Davisville,7484,13066.933333333334,1820.0,2489.8333333333335,1483500.0,0.39033333333333337,0.5548341531088082,0.32976328483309003,0.18641629279056735,0.7049242946992041,0.08666089180219295,0.381300692305745,0.11399999999999999,0.07883333333333334,0.5513333333333333,0.2165,0.06066666666666667,0.06266666666666666,0.45483333333333337,0.2538333333333333,0.15876417725404238,0.32174215179379145
15,South Eglinton-Davisville,730,13066.933333333334,1820.0,2489.8333333333335,1483500.0,0.39033333333333337,0.5548341531088082,0.32976328483309003,0.18641629279056735,0.7049242946992041,0.08666089180219295,0.381300692305745,0.11399999999999999,0.07883333333333334,0.5513333333333333,0.2165,0.06066666666666667,0.06266666666666666,0.45483333333333337,0.2538333333333333,0.15876417725404238,0.32174215179379145
16,South Eglinton-Davisville,7559,13066.933333333334,1820.0,2489.8333333333335,1483500.0,0.39033333333333337,0.5548341531088082,0.32976328483309003,0.18641629279056735,0.7049242946992041,0.08666089180219295,0.381300692305745,0.11399999999999999,0.07883333333333334,0.5513333333333333,0.2165,0.06066666666666667,0.06266666666666666,0.45483333333333337,0.2538333333333333,0.15876417725404238,0.32174215179379145
17,South Eglinton-Davisville,8365,13066.933333333334,1820.0,2489.8333333333335,1483500.0,0.39033333333333337,0.5548341531088082,0.32976328483309003,0.18641629279056735,0.7049242946992041,0.08666089180219295,0.381300692305745,0.11399999999999999,0.07883333333333334,0.5513333333333333,0.2165,0.06066666666666667,0.06266666666666666,0.45483333333333337,0.2538333333333333,0.15876417725404238,0.32174215179379145
18,South Eglinton-Davisville,1696,13066.933333333334,1820.0,2489.8333333333335,1483500.0,0.39033333333333337,0.5548341531088082,0.32976328483309003,0.18641629279056735,0.7049242946992041,0.08666089180219295,0.381300692305745,0.11399999999999999,0.07883333333333334,0.5513333333333333,0.2165,0.06066666666666667,0.06266666666666666,0.45483333333333337,0.2538333333333333,0.15876417725404238,0.32174215179379145
19,South Eglinton-Davisville,5688,13066.933333333334,1820.0,2489.8333333333335,1483500.0,0.39033333333333337,0.5548341531088082,0.32976328483309003,0.18641629279056735,0.7049242946992041,0.08666089180219295,0.381300692305745,0.11399999999999999,0.07883333333333334,0.5513333333333333,0.2165,0.06066666666666667,0.06266666666666666,0.45483333333333337,0.2538333333333333,0.15876417725404238,0.32174215179379145
20,South Eglinton-Davisville,9385,13066.933333333334,1820.0,2489.8333333333335,1483500.0,0.39033333333333337,0.5548341531088082,0.32976328483309003,0.18641629279056735,0.7049242946992041,0.08666089180219295,0.381300692305745,0.11399999999999999,0.07883333333333334,0.5513333333333333,0.2165,0.06066666666666667,0.06266666666666666,0.45483333333333337,0.2538333333333333,0.15876417725404238,0.32174215179379145
21,South Eglinton-Davisville,9747,13066.933333333334,1820.0,2489.8333333333335,1483500.0,0.39033333333333337,0.5548341531088082,0.32976328483309003,0.18641629279056735,0.7049242946992041,0.08666089180219295,0.381300692305745,0.11399999999999999,0.07883333333333334,0.5513333333333333,0.2165,0.06066666666666667,0.06266666666666666,0.45483333333333337,0.2538333333333333,0.15876417725404238,0.32174215179379145
22,North Toronto,9633,8517.25,1702.0,2471.0,1658000.0,0.395,0.6349332906393426,0.3544696448482836,0.17322544935659942,0.6771666126768168,0.09768945910224297,0.35965844807343367,0.1215,0.07650000000000001,0.5085000000000001,0.17149999999999999,0.0615,0.091,0.443,0.27849999999999997,0.15994414948928515,0.3193744522348817
23,North Toronto,3908,8517.25,1702.0,2471.0,1658000.0,0.395,0.6349332906393426,0.3544696448482836,0.17322544935659942,0.6771666126768168,0.09768945910224297,0.35965844807343367,0.1215,0.07650000000000001,0.5085000000000001,0.17149999999999999,0.0615,0.091,0.443,0.27849999999999997,0.15994414948928515,0.3193744522348817
24,North Toronto,4697,8517.25,1702.0,2471.0,1658000.0,0.395,0.6349332906393426,0.3544696448482836,0.17322544935659942,0.6771666126768168,0.09768945910224297,0.35965844807343367,0.1215,0.07650000000000001,0.5085000000000001,0.17149999999999999,0.0615,0.091,0.443,0.27849999999999997,0.15994414948928515,0.3193744522348817
25,North Toronto,7839,8517.25,1702.0,2471.0,1658000.0,0.395,0.6349332906393426,0.3544696448482836,0.17322544935659942,0.6771666126768168,0.09768945910224297,0.35965844807343367,0.1215,0.07650000000000001,0.5085000000000001,0.17149999999999999,0.0615,0.091,0.443,0.27849999999999997,0.15994414948928515,0.3193744522348817
26,North Toronto,8897,8517.25,1702.0,2471.0,1658000.0,0.395,0.6349332906393426,0.3544696448482836,0.17322544935659942,0.6771666126768168,0.09768945910224297,0.35965844807343367,0.1215,0.07650000000000001,0.5085000000000001,0.17149999999999999,0.0615,0.091,0.443,0.27849999999999997,0.15994414948928515,0.3193744522348817
27,North Toronto,10253,8517.25,1702.0,2471.0,1658000.0,0.395,0.6349332906393426,0.3544696448482836,0.17322544935659942,0.6771666126768168,0.09768945910224297,0.35965844807343367,0.1215,0.07650000000000001,0.5085000000000001,0.17149999999999999,0.0615,0.091,0.443,0.27849999999999997,0.15994414948928515,0.3193744522348817
28,North Toronto,2715,8517.25,1702.0,2471.0,1658000.0,0.395,0.6349332906393426,0.3544696448482836,0.17322544935659942,0.6771666126768168,0.09768945910224297,0.35965844807343367,0.1215,0.07650000000000001,0.5085000000000001,0.17149999999999999,0.0615,0.091,0.443,0.27849999999999997,0.15994414948928515,0.3193744522348817
29,North Toronto,1776,8517.25,1702.0,2471.0,1658000.0,0.395,0.6349332906393426,0.3544696448482836,0.17322544935659942,0.6771666126768168,0.09768945910224297,0.35965844807343367,0.1215,0.07650000000000001,0.5085000000000001,0.17149999999999999,0.0615,0.091,0.443,0.27849999999999997,0.15994414948928515,0.3193744522348817
